Zone,Code zone,Produit,Aliments pour animaux (kg/an),Autres utilisations (non alimentaire) (kg/an),Disponibilité alimentaire (Kcal/personne/jour),Disponibilité alimentaire en quantité (kg/personne/an),Disponibilité de matière grasse en quantité (g/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),Disponibilité intérieure (kg/an),Exportations - Quantité (kg/an),Importations - Quantité (kg/an),Nourriture (kg/an),Pertes (kg/an),Production (kg/an),Semences (kg/an),Traitement (kg/an),Variation de stock (kg/an)
Arménie,1,Lait - Excl Beurre,48000000.0,,351.0,209.03,20.89,19.86,671000000.0,16000000.0,30000000.0,622000000.0,,657000000.0,,0.0,0.0
Arménie,1,"Mollusques, Autres",,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Arménie,1,Oeufs,,0.0,45.0,11.69,3.15,3.43,35000000.0,0.0,1000000.0,35000000.0,,34000000.0,0.0,,
Arménie,1,Perciform,,0.0,0.0,0.07,0.02,0.03,0.0,0.0,0.0,0.0,,,,,
Arménie,1,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Arménie,1,Poissons Eau Douce,,0.0,6.0,3.28,0.22,0.98,10000000.0,2000000.0,1000000.0,10000000.0,,11000000.0,,,
Arménie,1,"Poissons Marins, Autres",,0.0,0.0,0.18,0.01,0.05,1000000.0,0.0,1000000.0,1000000.0,,,,,0.0
Arménie,1,Poissons Pelagiques,8000000.0,0.0,2.0,0.83,0.1,0.25,11000000.0,0.0,11000000.0,2000000.0,,,,,
Arménie,1,Viande d'Ovins/Caprins,,,22.0,3.02,1.89,1.12,9000000.0,,0.0,9000000.0,,9000000.0,,,
Arménie,1,Viande de Bovins,,2000000.0,114.0,19.66,8.88,7.97,61000000.0,0.0,7000000.0,59000000.0,,54000000.0,,,0.0
Arménie,1,Viande de Suides,,2000000.0,72.0,9.67,6.72,2.53,31000000.0,1000000.0,19000000.0,29000000.0,,13000000.0,,,0.0
Arménie,1,Viande de Volailles,,,45.0,13.35,2.82,4.51,40000000.0,0.0,32000000.0,40000000.0,,8000000.0,,,
Arménie,1,"Viande, Autre",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Australie,10,Abats Comestible,,14000000.0,24.0,7.96,0.69,3.86,210000000.0,202000000.0,0.0,186000000.0,11000000.0,412000000.0,,,
Australie,10,Animaux Aquatiques Autre,,0.0,0.0,0.23,0.0,0.03,5000000.0,1000000.0,2000000.0,5000000.0,,4000000.0,,,
Australie,10,"Beurre, Ghee",,11000000.0,72.0,3.67,8.17,0.09,97000000.0,51000000.0,23000000.0,86000000.0,,126000000.0,,,0.0
Australie,10,Cephalopodes,,0.0,3.0,1.21,0.04,0.47,28000000.0,0.0,25000000.0,28000000.0,,3000000.0,,,0.0
Australie,10,Crustacés,,0.0,6.0,4.28,0.06,1.13,100000000.0,14000000.0,76000000.0,100000000.0,,38000000.0,,,0.0
Australie,10,Crème,,,2.0,0.29,0.15,0.02,7000000.0,0.0,0.0,7000000.0,,7000000.0,,,
Australie,10,Graisses Animales Crue,,79000000.0,64.0,3.27,7.2,0.06,154000000.0,480000000.0,26000000.0,76000000.0,,608000000.0,,0.0,0.0
Australie,10,Huiles de Foie de Poisso,,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
Australie,10,Huiles de Poissons,6000000.0,0.0,0.0,0.0,0.0,0.0,6000000.0,3000000.0,8000000.0,0.0,,0.0,,,0.0
Australie,10,Lait - Excl Beurre,449000000.0,452000000.0,339.0,234.49,20.11,19.81,6375000000.0,3816000000.0,775000000.0,5474000000.0,,9522000000.0,,0.0,-106000000.0
Australie,10,"Mollusques, Autres",,0.0,1.0,2.92,0.02,0.16,68000000.0,16000000.0,56000000.0,68000000.0,,29000000.0,,,
Australie,10,Oeufs,,,32.0,8.51,2.29,2.5,244000000.0,1000000.0,3000000.0,199000000.0,2000000.0,241000000.0,43000000.0,,0.0
Australie,10,Perciform,,0.0,6.0,6.88,0.11,1.21,161000000.0,4000000.0,121000000.0,161000000.0,,43000000.0,,,
Australie,10,Plantes Aquatiques,,7000000.0,0.0,0.0,0.0,0.0,7000000.0,1000000.0,6000000.0,0.0,,2000000.0,,,
Australie,10,Poissons Eau Douce,,0.0,8.0,4.11,0.3,1.17,96000000.0,3000000.0,49000000.0,96000000.0,,50000000.0,,,0.0
Australie,10,"Poissons Marins, Autres",,0.0,6.0,2.18,0.22,0.8,51000000.0,2000000.0,42000000.0,51000000.0,,11000000.0,,,0.0
Australie,10,Poissons Pelagiques,173000000.0,0.0,12.0,4.52,0.68,1.42,278000000.0,15000000.0,239000000.0,105000000.0,,54000000.0,,,0.0
Australie,10,Viande d'Ovins/Caprins,,18000000.0,67.0,9.87,5.84,3.3,248000000.0,450000000.0,1000000.0,231000000.0,,697000000.0,,,
Australie,10,Viande de Bovins,,,105.0,33.86,5.51,12.88,790000000.0,1538000000.0,10000000.0,790000000.0,,2318000000.0,,0.0,0.0
Australie,10,Viande de Suides,,,111.0,24.14,9.62,5.69,564000000.0,43000000.0,246000000.0,564000000.0,,361000000.0,,,
Australie,10,Viande de Volailles,,,186.0,46.12,13.02,16.06,1077000000.0,38000000.0,17000000.0,1077000000.0,,1098000000.0,,,
Australie,10,"Viande, Autre",,,7.0,2.23,0.29,1.03,52000000.0,9000000.0,1000000.0,52000000.0,,61000000.0,,2000000.0,
Autriche,11,Abats Comestible,,,4.0,1.24,0.13,0.63,11000000.0,77000000.0,23000000.0,11000000.0,,56000000.0,,,8000000.0
Autriche,11,Animaux Aquatiques Autre,,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Autriche,11,"Beurre, Ghee",,0.0,109.0,5.54,12.31,0.14,47000000.0,2000000.0,14000000.0,47000000.0,,35000000.0,,,
Autriche,11,Cephalopodes,,0.0,0.0,0.18,0.01,0.07,2000000.0,0.0,2000000.0,2000000.0,,,,,
Autriche,11,Crustacés,0.0,0.0,1.0,1.04,0.01,0.24,9000000.0,2000000.0,11000000.0,9000000.0,,0.0,,,
Autriche,11,Crème,,,42.0,7.91,4.18,0.59,70000000.0,16000000.0,13000000.0,67000000.0,3000000.0,73000000.0,,,
Autriche,11,Graisses Animales Crue,,50000000.0,240.0,11.61,26.76,0.02,162000000.0,49000000.0,34000000.0,99000000.0,,177000000.0,,13000000.0,0.0
Autriche,11,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
Autriche,11,Huiles de Poissons,,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,,0.0,,,
Autriche,11,Lait - Excl Beurre,305000000.0,63000000.0,269.0,258.09,15.48,22.23,2595000000.0,1898000000.0,1123000000.0,2192000000.0,34000000.0,3425000000.0,,,-55000000.0
Autriche,11,"Mollusques, Autres",,0.0,0.0,0.5,0.01,0.04,4000000.0,0.0,5000000.0,4000000.0,,,,,
Autriche,11,Oeufs,,,57.0,14.68,4.0,4.56,130000000.0,9000000.0,31000000.0,125000000.0,,107000000.0,5000000.0,,
Autriche,11,Perciform,,0.0,10.0,2.96,0.56,1.01,25000000.0,2000000.0,27000000.0,25000000.0,,,,,
Autriche,11,Plantes Aquatiques,,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0,2000000.0,0.0,,,,,
Autriche,11,Poissons Eau Douce,,0.0,7.0,4.07,0.27,1.1,35000000.0,12000000.0,43000000.0,35000000.0,,4000000.0,,,
Autriche,11,"Poissons Marins, Autres",,0.0,2.0,0.81,0.07,0.29,7000000.0,2000000.0,8000000.0,7000000.0,,,,,0.0
Autriche,11,Poissons Pelagiques,25000000.0,0.0,12.0,4.32,0.62,1.39,61000000.0,11000000.0,72000000.0,37000000.0,,,,,
Autriche,11,Viande d'Ovins/Caprins,,,7.0,1.16,0.61,0.41,10000000.0,0.0,2000000.0,10000000.0,,8000000.0,,,
Autriche,11,Viande de Bovins,,,55.0,17.14,2.91,6.8,146000000.0,125000000.0,42000000.0,146000000.0,,229000000.0,,0.0,0.0
Autriche,11,Viande de Suides,,,252.0,52.56,20.72,15.06,447000000.0,282000000.0,199000000.0,447000000.0,,529000000.0,,0.0,
Autriche,11,Viande de Volailles,0.0,,66.0,18.61,3.69,7.67,169000000.0,67000000.0,105000000.0,158000000.0,,131000000.0,,11000000.0,0.0
Autriche,11,"Viande, Autre",,,4.0,1.4,0.12,0.61,12000000.0,3000000.0,8000000.0,12000000.0,,7000000.0,,0.0,
Azerbaïdjan,52,Abats Comestible,,16000000.0,6.0,2.01,0.16,0.98,35000000.0,0.0,0.0,19000000.0,,35000000.0,,,
Azerbaïdjan,52,Animaux Aquatiques Autre,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Azerbaïdjan,52,"Beurre, Ghee",,,65.0,3.2,7.32,0.07,30000000.0,0.0,8000000.0,30000000.0,,22000000.0,,,
Azerbaïdjan,52,Cephalopodes,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Azerbaïdjan,52,Crustacés,,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,,0.0,,,
Azerbaïdjan,52,Crème,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Azerbaïdjan,52,Graisses Animales Crue,,0.0,1.0,0.05,0.13,0.0,0.0,20000000.0,8000000.0,0.0,,9000000.0,,,3000000.0
Azerbaïdjan,52,Huiles de Poissons,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
Azerbaïdjan,52,Lait - Excl Beurre,512000000.0,,235.0,152.07,13.82,14.41,1944000000.0,1000000.0,148000000.0,1431000000.0,,1797000000.0,,0.0,
Azerbaïdjan,52,"Mollusques, Autres",,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Azerbaïdjan,52,Oeufs,,7000000.0,31.0,8.21,2.21,2.41,90000000.0,0.0,6000000.0,77000000.0,,84000000.0,5000000.0,,0.0
Azerbaïdjan,52,Perciform,,0.0,0.0,0.12,0.0,0.02,1000000.0,0.0,1000000.0,1000000.0,,0.0,,,0.0
Azerbaïdjan,52,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Azerbaïdjan,52,Poissons Eau Douce,,0.0,0.0,0.16,0.01,0.05,2000000.0,0.0,0.0,2000000.0,,1000000.0,,,
Azerbaïdjan,52,"Poissons Marins, Autres",,0.0,0.0,0.05,0.01,0.02,0.0,0.0,0.0,0.0,,,,,0.0
Azerbaïdjan,52,Poissons Pelagiques,,0.0,4.0,1.76,0.2,0.53,17000000.0,0.0,17000000.0,17000000.0,,,,,0.0
Azerbaïdjan,52,Viande d'Ovins/Caprins,,,54.0,7.54,4.71,2.79,71000000.0,,0.0,71000000.0,,71000000.0,,,
Azerbaïdjan,52,Viande de Bovins,,6000000.0,77.0,12.68,6.09,5.12,125000000.0,2000000.0,7000000.0,119000000.0,,121000000.0,,,0.0
Azerbaïdjan,52,Viande de Suides,,,2.0,0.25,0.17,0.06,2000000.0,0.0,2000000.0,2000000.0,,1000000.0,,,
Azerbaïdjan,52,Viande de Volailles,,,35.0,10.52,2.21,3.56,99000000.0,0.0,5000000.0,99000000.0,,94000000.0,,,0.0
Azerbaïdjan,52,"Viande, Autre",,,1.0,0.11,0.04,0.05,1000000.0,0.0,1000000.0,1000000.0,,,,,
Bahamas,12,Abats Comestible,,,7.0,2.43,0.19,1.21,1000000.0,,1000000.0,1000000.0,,0.0,,,0.0
Bahamas,12,Animaux Aquatiques Autre,,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,,0.0,,,
Bahamas,12,"Beurre, Ghee",,0.0,47.0,2.4,5.34,0.06,1000000.0,0.0,1000000.0,1000000.0,,,,,0.0
Bahamas,12,Cephalopodes,,0.0,0.0,0.18,0.0,0.07,0.0,0.0,0.0,0.0,,0.0,,,
Bahamas,12,Crustacés,,0.0,8.0,7.23,0.09,1.66,3000000.0,5000000.0,1000000.0,3000000.0,,6000000.0,,,1000000.0
Bahamas,12,Crème,,,1.0,0.2,0.11,0.01,0.0,,0.0,0.0,,,,,
Bahamas,12,Graisses Animales Crue,,0.0,59.0,2.98,6.62,0.05,1000000.0,,1000000.0,1000000.0,,0.0,,,0.0
Bahamas,12,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Bahamas,12,Huiles de Poissons,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Bahamas,12,Lait - Excl Beurre,1000000.0,19000000.0,186.0,104.76,11.31,9.96,60000000.0,0.0,57000000.0,39000000.0,0.0,3000000.0,,,0.0
Bahamas,12,"Mollusques, Autres",,5000000.0,1.0,1.45,0.01,0.13,5000000.0,1000000.0,0.0,1000000.0,,6000000.0,,,0.0
Bahamas,12,Oeufs,,,23.0,6.2,1.53,1.7,3000000.0,0.0,1000000.0,2000000.0,0.0,1000000.0,0.0,,
Bahamas,12,Perciform,,0.0,4.0,3.48,0.07,0.81,1000000.0,0.0,1000000.0,1000000.0,,1000000.0,,,
Bahamas,12,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Bahamas,12,Poissons Eau Douce,,0.0,2.0,1.05,0.08,0.31,0.0,0.0,0.0,0.0,,0.0,,,
Bahamas,12,"Poissons Marins, Autres",,0.0,2.0,0.82,0.07,0.3,0.0,0.0,0.0,0.0,,0.0,,,0.0
Bahamas,12,Poissons Pelagiques,0.0,0.0,34.0,13.45,1.86,3.86,5000000.0,0.0,5000000.0,5000000.0,,0.0,,,0.0
Bahamas,12,Viande d'Ovins/Caprins,,0.0,27.0,5.22,2.03,2.03,2000000.0,,2000000.0,2000000.0,,0.0,,,0.0
Bahamas,12,Viande de Bovins,,11000000.0,77.0,19.92,4.22,9.11,19000000.0,0.0,19000000.0,8000000.0,,0.0,,,0.0
Bahamas,12,Viande de Suides,,8000000.0,175.0,32.74,14.8,9.11,20000000.0,0.0,19000000.0,12000000.0,,0.0,,,1000000.0
Bahamas,12,Viande de Volailles,,7000000.0,186.0,45.74,13.23,15.78,24000000.0,0.0,19000000.0,17000000.0,,7000000.0,,,-1000000.0
Bahamas,12,"Viande, Autre",,,3.0,0.57,0.2,0.28,0.0,,0.0,0.0,,,,,0.0
Bangladesh,16,Abats Comestible,,,2.0,0.59,0.07,0.26,93000000.0,,0.0,93000000.0,,93000000.0,,,
Bangladesh,16,Animaux Aquatiques Autre,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,
Bangladesh,16,"Beurre, Ghee",,,5.0,0.2,0.53,0.0,31000000.0,0.0,4000000.0,31000000.0,,27000000.0,,,
Bangladesh,16,Cephalopodes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1000000.0,,,
Bangladesh,16,Crustacés,,0.0,2.0,1.14,0.02,0.31,179000000.0,61000000.0,1000000.0,179000000.0,,239000000.0,,,
Bangladesh,16,Crème,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Bangladesh,16,Graisses Animales Crue,,1000000.0,3.0,0.13,0.34,0.01,21000000.0,0.0,1000000.0,21000000.0,,21000000.0,,,
Bangladesh,16,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Bangladesh,16,Huiles de Poissons,,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,,,,,
Bangladesh,16,Lait - Excl Beurre,545000000.0,,37.0,21.91,2.0,2.05,4283000000.0,0.0,752000000.0,3431000000.0,307000000.0,3531000000.0,,,0.0
Bangladesh,16,"Mollusques, Autres",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Bangladesh,16,Oeufs,,,9.0,2.08,0.62,0.64,392000000.0,,0.0,326000000.0,39000000.0,392000000.0,27000000.0,,
Bangladesh,16,Perciform,,0.0,1.0,0.6,0.01,0.17,94000000.0,2000000.0,6000000.0,94000000.0,,90000000.0,,,
Bangladesh,16,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Bangladesh,16,Poissons Eau Douce,,0.0,29.0,16.26,1.04,4.53,2546000000.0,18000000.0,2000000.0,2546000000.0,,2561000000.0,,,
Bangladesh,16,"Poissons Marins, Autres",11000000.0,0.0,1.0,0.73,0.04,0.22,126000000.0,26000000.0,21000000.0,115000000.0,,131000000.0,,,
Bangladesh,16,Poissons Pelagiques,44000000.0,0.0,1.0,0.48,0.03,0.14,118000000.0,0.0,16000000.0,74000000.0,,103000000.0,,,
Bangladesh,16,Viande d'Ovins/Caprins,,,6.0,1.33,0.35,0.56,208000000.0,0.0,0.0,208000000.0,,208000000.0,,,
Bangladesh,16,Viande de Bovins,,,6.0,1.28,0.41,0.54,201000000.0,0.0,0.0,201000000.0,,200000000.0,,,
Bangladesh,16,Viande de Suides,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Bangladesh,16,Viande de Volailles,,,6.0,1.4,0.46,0.44,220000000.0,,0.0,220000000.0,,220000000.0,,,
Bangladesh,16,"Viande, Autre",,,0.0,0.1,0.0,0.06,16000000.0,0.0,0.0,16000000.0,,16000000.0,,,
Barbade,14,Abats Comestible,,,7.0,2.21,0.2,1.1,1000000.0,0.0,0.0,1000000.0,,0.0,,,
Barbade,14,"Beurre, Ghee",,0.0,15.0,0.75,1.67,0.02,0.0,0.0,0.0,0.0,,,,,0.0
Barbade,14,Cephalopodes,,0.0,1.0,0.32,0.01,0.13,0.0,0.0,0.0,0.0,,,,,
Barbade,14,Crustacés,,0.0,2.0,1.84,0.02,0.42,1000000.0,0.0,1000000.0,1000000.0,,0.0,,,0.0
Barbade,14,Crème,,,13.0,2.4,1.27,0.17,1000000.0,0.0,0.0,1000000.0,,1000000.0,,,
Barbade,14,Graisses Animales Crue,,0.0,38.0,2.2,4.18,0.01,1000000.0,0.0,0.0,1000000.0,,1000000.0,,0.0,0.0
Barbade,14,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Barbade,14,Huiles de Poissons,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Barbade,14,Lait - Excl Beurre,3000000.0,2000000.0,185.0,110.48,10.11,10.21,37000000.0,1000000.0,29000000.0,31000000.0,,5000000.0,,,4000000.0
Barbade,14,"Mollusques, Autres",,0.0,0.0,0.57,0.01,0.04,0.0,0.0,0.0,0.0,,0.0,,,
Barbade,14,Oeufs,,0.0,34.0,9.61,2.27,2.61,4000000.0,0.0,1000000.0,3000000.0,0.0,3000000.0,1000000.0,,
Barbade,14,Perciform,,0.0,4.0,2.7,0.05,0.88,1000000.0,0.0,1000000.0,1000000.0,,0.0,,,
Barbade,14,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Barbade,14,Poissons Eau Douce,,0.0,2.0,0.74,0.08,0.24,0.0,0.0,0.0,0.0,,0.0,,,
Barbade,14,"Poissons Marins, Autres",,0.0,17.0,10.49,0.51,2.95,3000000.0,0.0,3000000.0,3000000.0,,0.0,,,0.0
Barbade,14,Poissons Pelagiques,0.0,0.0,56.0,23.48,2.7,7.33,7000000.0,0.0,5000000.0,7000000.0,,3000000.0,,,0.0
Barbade,14,Viande d'Ovins/Caprins,,0.0,24.0,4.08,1.9,1.5,1000000.0,0.0,1000000.0,1000000.0,,0.0,,,0.0
Barbade,14,Viande de Bovins,,0.0,60.0,13.13,3.31,7.0,4000000.0,0.0,4000000.0,4000000.0,,0.0,,0.0,0.0
Barbade,14,Viande de Suides,,3000000.0,50.0,8.3,4.45,1.72,5000000.0,0.0,3000000.0,2000000.0,,2000000.0,,,0.0
Barbade,14,Viande de Volailles,,3000000.0,180.0,42.62,13.3,14.19,15000000.0,0.0,1000000.0,12000000.0,,14000000.0,,,0.0
Barbade,14,"Viande, Autre",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Belgique,255,Abats Comestible,,,10.0,3.28,0.32,1.66,36000000.0,194000000.0,119000000.0,36000000.0,,112000000.0,,,0.0
Belgique,255,Animaux Aquatiques Autre,,0.0,0.0,0.06,0.0,0.01,1000000.0,0.0,1000000.0,1000000.0,,0.0,,,
Belgique,255,"Beurre, Ghee",,1000000.0,138.0,7.0,15.56,0.17,79000000.0,121000000.0,130000000.0,78000000.0,,78000000.0,,,-8000000.0
Belgique,255,Cephalopodes,,0.0,1.0,0.25,0.01,0.1,3000000.0,7000000.0,9000000.0,3000000.0,,1000000.0,,,0.0
Belgique,255,Crustacés,,0.0,3.0,2.04,0.03,0.5,23000000.0,105000000.0,121000000.0,23000000.0,,2000000.0,,,5000000.0
Belgique,255,Crème,,80000000.0,52.0,9.65,5.1,0.71,187000000.0,111000000.0,100000000.0,107000000.0,,198000000.0,,,
Belgique,255,Graisses Animales Crue,38000000.0,109000000.0,214.0,10.84,23.77,0.01,267000000.0,226000000.0,242000000.0,120000000.0,,254000000.0,,0.0,-2000000.0
Belgique,255,Huiles de Foie de Poisso,,0.0,18.0,0.71,1.94,0.0,8000000.0,0.0,8000000.0,8000000.0,,,,,
Belgique,255,Huiles de Poissons,,2000000.0,0.0,0.0,0.0,0.0,2000000.0,5000000.0,6000000.0,0.0,,0.0,,,
Belgique,255,Lait - Excl Beurre,885000000.0,165000000.0,379.0,236.19,22.77,23.91,3513000000.0,4337000000.0,4332000000.0,2623000000.0,,3483000000.0,,0.0,35000000.0
Belgique,255,"Mollusques, Autres",,0.0,2.0,3.77,0.03,0.3,42000000.0,29000000.0,70000000.0,42000000.0,,1000000.0,,,0.0
Belgique,255,Oeufs,,,49.0,12.59,3.45,3.77,162000000.0,100000000.0,89000000.0,140000000.0,5000000.0,174000000.0,18000000.0,,
Belgique,255,Perciform,,0.0,15.0,7.32,0.68,2.01,81000000.0,52000000.0,112000000.0,81000000.0,,22000000.0,,,
Belgique,255,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,,,,,
Belgique,255,Poissons Eau Douce,,0.0,12.0,6.58,0.45,1.76,73000000.0,56000000.0,129000000.0,73000000.0,,0.0,,,
Belgique,255,"Poissons Marins, Autres",,0.0,2.0,0.66,0.05,0.22,7000000.0,9000000.0,16000000.0,7000000.0,,0.0,,,
Belgique,255,Poissons Pelagiques,11000000.0,0.0,13.0,4.41,0.66,1.56,60000000.0,20000000.0,79000000.0,49000000.0,,0.0,,,
Belgique,255,Viande d'Ovins/Caprins,,,9.0,1.32,0.81,0.49,15000000.0,11000000.0,24000000.0,15000000.0,,2000000.0,,,
Belgique,255,Viande de Bovins,,,45.0,15.63,2.34,5.5,174000000.0,160000000.0,84000000.0,174000000.0,,250000000.0,,,0.0
Belgique,255,Viande de Suides,,,160.0,38.65,13.22,9.43,429000000.0,875000000.0,174000000.0,429000000.0,,1131000000.0,,,
Belgique,255,Viande de Volailles,,,43.0,12.2,2.65,4.36,143000000.0,498000000.0,252000000.0,135000000.0,,389000000.0,,8000000.0,
Belgique,255,"Viande, Autre",,,10.0,2.14,0.31,1.67,23000000.0,34000000.0,54000000.0,24000000.0,,3000000.0,,,0.0
Belize,23,Abats Comestible,,,2.0,0.75,0.06,0.37,0.0,0.0,0.0,0.0,,0.0,,,0.0
Belize,23,"Beurre, Ghee",,,5.0,0.28,0.62,0.01,0.0,0.0,0.0,0.0,,,,,0.0
Belize,23,Cephalopodes,,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,,0.0,,,
Belize,23,Crustacés,,1000000.0,5.0,2.72,0.05,0.98,2000000.0,5000000.0,0.0,1000000.0,,6000000.0,,,0.0
Belize,23,Crème,,,1.0,0.12,0.07,0.01,0.0,,0.0,0.0,,,,,
Belize,23,Graisses Animales Crue,,0.0,139.0,7.04,15.59,0.09,3000000.0,0.0,3000000.0,2000000.0,,0.0,,,0.0
Belize,23,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,
Belize,23,Huiles de Poissons,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Belize,23,Lait - Excl Beurre,,0.0,124.0,80.3,4.68,7.24,27000000.0,0.0,22000000.0,27000000.0,0.0,5000000.0,,,0.0
Belize,23,"Mollusques, Autres",,1000000.0,2.0,3.4,0.02,0.24,2000000.0,2000000.0,0.0,1000000.0,,4000000.0,,,0.0
Belize,23,Oeufs,,,17.0,4.85,1.14,1.31,2000000.0,0.0,0.0,2000000.0,0.0,2000000.0,1000000.0,,
Belize,23,Perciform,,3000000.0,2.0,1.45,0.03,0.33,3000000.0,0.0,,0.0,,3000000.0,,,0.0
Belize,23,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,
Belize,23,Poissons Eau Douce,,0.0,0.0,0.21,0.02,0.06,0.0,0.0,0.0,0.0,,0.0,,,0.0
Belize,23,"Poissons Marins, Autres",,0.0,1.0,0.55,0.03,0.16,0.0,0.0,0.0,0.0,,1000000.0,,,0.0
Belize,23,Poissons Pelagiques,0.0,141000000.0,13.0,5.36,0.6,1.75,142000000.0,0.0,1000000.0,2000000.0,,142000000.0,,,
Belize,23,Viande d'Ovins/Caprins,,,1.0,0.14,0.06,0.05,0.0,,0.0,0.0,,0.0,,,
Belize,23,Viande de Bovins,,1000000.0,25.0,4.86,1.85,2.06,2000000.0,0.0,0.0,2000000.0,,2000000.0,,,0.0
Belize,23,Viande de Suides,,0.0,86.0,16.8,7.05,4.98,6000000.0,0.0,4000000.0,6000000.0,,1000000.0,,,0.0
Belize,23,Viande de Volailles,,7000000.0,121.0,28.31,9.16,9.13,16000000.0,0.0,0.0,9000000.0,,16000000.0,,,
Belize,23,"Viande, Autre",,,2.0,0.36,0.14,0.17,0.0,,0.0,0.0,,,,,
Bermudes,17,Abats Comestible,,,2.0,0.59,,0.21,0.0,,0.0,0.0,,0.0,,,
Bermudes,17,"Beurre, Ghee",,0.0,59.0,3.02,6.7,0.08,0.0,,0.0,0.0,,,,,0.0
Bermudes,17,Cephalopodes,,0.0,3.0,1.38,0.04,0.57,0.0,,0.0,0.0,,,,,
Bermudes,17,Crustacés,,0.0,9.0,7.18,0.09,1.7,0.0,0.0,0.0,0.0,,0.0,,,
Bermudes,17,Crème,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Bermudes,17,Graisses Animales Crue,,0.0,15.0,0.83,1.69,0.0,0.0,,0.0,0.0,,0.0,,,0.0
Bermudes,17,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Bermudes,17,Huiles de Poissons,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Bermudes,17,Lait - Excl Beurre,,6000000.0,140.0,95.56,8.43,9.32,12000000.0,,11000000.0,6000000.0,,1000000.0,,,0.0
Bermudes,17,"Mollusques, Autres",,0.0,2.0,3.38,0.03,0.25,0.0,0.0,0.0,0.0,,,,,
Bermudes,17,Oeufs,,0.0,57.0,14.92,4.0,4.34,1000000.0,,1000000.0,1000000.0,0.0,0.0,0.0,,
Bermudes,17,Perciform,,0.0,14.0,10.12,0.18,2.9,1000000.0,0.0,0.0,1000000.0,,0.0,,,
Bermudes,17,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
