Zone,Code zone,Produit,Aliments pour animaux (kg/an),Autres utilisations (non alimentaire) (kg/an),Disponibilité alimentaire (Kcal/personne/jour),Disponibilité alimentaire en quantité (kg/personne/an),Disponibilité de matière grasse en quantité (g/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),Disponibilité intérieure (kg/an),Exportations - Quantité (kg/an),Importations - Quantité (kg/an),Nourriture (kg/an),Pertes (kg/an),Production (kg/an),Semences (kg/an),Traitement (kg/an),Variation de stock (kg/an)
Koweït,118,Huile d'Olive,,1000000.0,23.0,0.95,2.6,,4000000.0,0.0,4000000.0,3000000.0,,,,,0.0
Koweït,118,Huile de Coco,,1000000.0,,,,,1000000.0,0.0,1000000.0,,,,,,
Koweït,118,Huile de Colza&Moutarde,,0.0,,,,,0.0,0.0,0.0,,,,,,
Koweït,118,Huile de Germe de Maïs,,7000000.0,173.0,7.16,19.62,,31000000.0,0.0,30000000.0,24000000.0,,,,,1000000.0
Koweït,118,Huile de Palme,,24000000.0,104.0,4.31,11.82,,38000000.0,0.0,38000000.0,15000000.0,,,,,0.0
Koweït,118,Huile de Palmistes,,1000000.0,6.0,0.24,0.65,,1000000.0,,1000000.0,1000000.0,,,,,
Koweït,118,Huile de Soja,,,60.0,2.46,6.74,,8000000.0,2000000.0,8000000.0,8000000.0,,0.0,,,2000000.0
Koweït,118,Huile de Sésame,,0.0,1.0,0.04,0.1,,0.0,0.0,0.0,0.0,,,,,0.0
Koweït,118,Huile de Tournesol,,3000000.0,15.0,0.61,1.66,,5000000.0,0.0,5000000.0,2000000.0,,,,,0.0
Koweït,118,"Légumes, Autres",,0.0,94.0,141.12,0.87,4.53,502000000.0,4000000.0,302000000.0,475000000.0,26000000.0,205000000.0,,,0.0
Koweït,118,Légumineuses Autres,0.0,,73.0,7.78,0.58,4.71,26000000.0,0.0,26000000.0,26000000.0,,,,,0.0
Koweït,118,Manioc,,2000000.0,0.0,0.18,,,2000000.0,,2000000.0,1000000.0,,,,,
Koweït,118,Maïs,176000000.0,7000000.0,54.0,5.99,0.18,1.24,211000000.0,0.0,191000000.0,20000000.0,8000000.0,20000000.0,0.0,,0.0
Koweït,118,Miel,,,3.0,0.37,,0.0,1000000.0,0.0,1000000.0,1000000.0,,,,,
Koweït,118,Millet,0.0,,,,,,0.0,0.0,0.0,,,,,,0.0
Koweït,118,Miscellanees,,,15.0,,0.18,0.46,,,,,,,,,
Koweït,118,Noix,,,30.0,5.14,2.66,0.87,17000000.0,1000000.0,19000000.0,17000000.0,0.0,,,,0.0
Koweït,118,Oignons,,,30.0,34.85,0.19,1.05,131000000.0,2000000.0,112000000.0,117000000.0,13000000.0,21000000.0,,,
Koweït,118,Olives,,,4.0,1.35,0.43,0.04,5000000.0,0.0,5000000.0,5000000.0,,0.0,,,0.0
Koweït,118,"Oranges, Mandarines",,,21.0,32.12,0.05,0.37,118000000.0,75000000.0,185000000.0,108000000.0,10000000.0,0.0,,,8000000.0
Koweït,118,Orge,333000000.0,,0.0,0.0,,0.0,351000000.0,0.0,349000000.0,0.0,18000000.0,2000000.0,0.0,,0.0
Koweït,118,Pamplemousse,,,1.0,1.0,0.0,0.01,3000000.0,0.0,4000000.0,3000000.0,,,,,0.0
Koweït,118,Patates douces,,,1.0,0.4,0.0,0.01,1000000.0,,1000000.0,1000000.0,,,,,
Koweït,118,Piments,,,3.0,0.34,0.16,0.11,1000000.0,0.0,1000000.0,1000000.0,,,,,
Koweït,118,"Plantes Oleiferes, Autre",5000000.0,0.0,0.0,0.02,0.02,0.01,5000000.0,0.0,5000000.0,0.0,,,,,0.0
Koweït,118,Pois,,,1.0,0.12,0.01,0.07,0.0,0.0,0.0,0.0,,,,,
Koweït,118,Poivre,,,2.0,0.25,0.02,0.07,1000000.0,0.0,1000000.0,1000000.0,,,,,
Koweït,118,Pommes,,9000000.0,13.0,9.87,0.08,0.03,41000000.0,4000000.0,46000000.0,33000000.0,,,,,
Koweït,118,Pommes de Terre,,1000000.0,109.0,65.07,0.13,2.44,229000000.0,2000000.0,184000000.0,219000000.0,8000000.0,47000000.0,1000000.0,,
Koweït,118,Racines nda,2000000.0,,0.0,0.03,,,2000000.0,,2000000.0,0.0,,,,,
Koweït,118,Raisin,,,9.0,5.63,0.05,0.09,20000000.0,0.0,21000000.0,19000000.0,1000000.0,0.0,,,
Koweït,118,Riz (Eq Blanchi),,9000000.0,433.0,43.83,0.84,8.05,165000000.0,8000000.0,174000000.0,148000000.0,9000000.0,,,,0.0
Koweït,118,Seigle,0.0,,,,,,0.0,0.0,0.0,,,,,,
Koweït,118,Soja,,,0.0,0.06,0.0,0.03,0.0,0.0,0.0,0.0,,,,0.0,0.0
Koweït,118,Sorgho,0.0,,,,,,0.0,,0.0,,,,,,
Koweït,118,Sucre Eq Brut,,,334.0,34.03,,,114000000.0,8000000.0,152000000.0,115000000.0,,,,,-29000000.0
Koweït,118,"Sucre, betterave",0.0,,,,,,0.0,,0.0,,,,,,
Koweït,118,"Sucre, canne",,,0.0,0.59,,0.0,2000000.0,,2000000.0,2000000.0,,,,,
Koweït,118,Sésame,,,18.0,1.14,1.55,0.55,4000000.0,0.0,4000000.0,4000000.0,,,,,0.0
Koweït,118,Thé,,,2.0,1.82,,0.48,6000000.0,1000000.0,7000000.0,6000000.0,,,,,0.0
Koweït,118,Tomates,,,24.0,47.37,0.28,1.14,173000000.0,11000000.0,111000000.0,160000000.0,14000000.0,73000000.0,,,0.0
Koweït,118,"Épices, Autres",,,32.0,3.39,1.45,1.01,11000000.0,0.0,11000000.0,11000000.0,,1000000.0,,,0.0
Lesotho,122,Ananas,,,0.0,0.02,0.0,0.0,0.0,,0.0,0.0,,,,,
Lesotho,122,Avoine,,,1.0,0.17,0.02,0.03,0.0,,0.0,0.0,0.0,0.0,0.0,,
Lesotho,122,Bananes,,,0.0,0.19,0.0,0.0,0.0,,0.0,0.0,,,,,
Lesotho,122,Bière,,,19.0,14.12,,0.19,29000000.0,,3000000.0,29000000.0,,22000000.0,,,4000000.0
Lesotho,122,Blé,,,429.0,52.7,2.24,12.4,122000000.0,23000000.0,121000000.0,109000000.0,11000000.0,13000000.0,1000000.0,,10000000.0
Lesotho,122,Boissons Alcooliques,,,4.0,0.44,,,1000000.0,,1000000.0,1000000.0,,,,,
Lesotho,122,Boissons Fermentés,,,10.0,10.49,,0.13,22000000.0,,4000000.0,22000000.0,,18000000.0,,,
Lesotho,122,Café,,,0.0,0.02,,0.0,0.0,,0.0,0.0,,,,,
Lesotho,122,"Céréales, Autres",0.0,,8.0,1.02,0.02,0.21,2000000.0,,2000000.0,2000000.0,,,,,
Lesotho,122,Edulcorants Autres,,,11.0,2.08,,,4000000.0,,4000000.0,4000000.0,,,,,
Lesotho,122,Feve de Cacao,,,2.0,0.09,0.16,0.02,0.0,,0.0,0.0,,,,,
Lesotho,122,"Fruits, Autres",,,23.0,25.21,0.15,0.24,54000000.0,0.0,35000000.0,52000000.0,2000000.0,20000000.0,,,0.0
Lesotho,122,Haricots,,,56.0,6.13,0.25,3.64,14000000.0,0.0,10000000.0,13000000.0,0.0,3000000.0,1000000.0,,0.0
Lesotho,122,Huil Plantes Oleif Autr,,,20.0,0.82,2.23,0.01,2000000.0,,1000000.0,2000000.0,,1000000.0,,,0.0
Lesotho,122,"Légumes, Autres",,,10.0,17.15,0.08,0.64,39000000.0,0.0,10000000.0,36000000.0,3000000.0,29000000.0,,,
Lesotho,122,Maïs,0.0,,1379.0,158.4,14.84,36.32,354000000.0,9000000.0,181000000.0,329000000.0,20000000.0,86000000.0,3000000.0,2000000.0,95000000.0
Lesotho,122,Miel,,,0.0,0.01,,,0.0,,0.0,0.0,,,,,
Lesotho,122,Miscellanees,,,3.0,,0.08,0.09,,,,,,,,,
Lesotho,122,Noix,,,0.0,0.02,0.01,0.0,0.0,,0.0,0.0,,,,,
Lesotho,122,"Oranges, Mandarines",,,1.0,1.21,0.0,0.02,3000000.0,,3000000.0,3000000.0,,,,,
Lesotho,122,Orge,,,2.0,0.25,0.01,0.04,3000000.0,0.0,3000000.0,1000000.0,0.0,1000000.0,0.0,2000000.0,0.0
Lesotho,122,"Plantes Oleiferes, Autre",,,,,,,2000000.0,,2000000.0,,,,,2000000.0,
Lesotho,122,Pois,,,13.0,1.35,0.04,0.83,3000000.0,0.0,2000000.0,3000000.0,0.0,1000000.0,0.0,,0.0
Lesotho,122,Pommes,,,2.0,1.44,0.01,0.0,3000000.0,,3000000.0,3000000.0,,,,,
Lesotho,122,Pommes de Terre,,,104.0,56.52,0.15,2.48,130000000.0,0.0,5000000.0,117000000.0,13000000.0,125000000.0,,,
Lesotho,122,Raisin,,,0.0,0.16,0.0,0.0,0.0,,0.0,0.0,,,,,
Lesotho,122,Riz (Eq Blanchi),,,37.0,3.73,0.07,0.69,8000000.0,,3000000.0,8000000.0,0.0,,,,5000000.0
Lesotho,122,Sorgho,1000000.0,,78.0,9.74,0.73,2.43,25000000.0,0.0,5000000.0,20000000.0,1000000.0,20000000.0,0.0,4000000.0,0.0
Lesotho,122,Sucre Eq Brut,,,144.0,14.51,,,30000000.0,,30000000.0,30000000.0,,,,,0.0
Lesotho,122,Thé,,,0.0,0.19,,0.05,0.0,,0.0,0.0,,,,,
Lesotho,122,Tomates,,,1.0,1.36,0.01,0.03,3000000.0,,3000000.0,3000000.0,,,,,
Lesotho,122,Vin,,,1.0,0.42,,,1000000.0,,1000000.0,1000000.0,,,,,
Lesotho,122,"Épices, Autres",,,6.0,0.69,0.29,0.21,1000000.0,,1000000.0,1000000.0,,,,,
Lettonie,119,"Agrumes, Autres",,,0.0,0.45,,0.0,1000000.0,1000000.0,1000000.0,1000000.0,,,,,0.0
Lettonie,119,"Alcool, non Comestible",,10000000.0,,,,,10000000.0,6000000.0,16000000.0,,,0.0,,,
Lettonie,119,Aliments pour enfants,,,3.0,0.34,0.03,0.14,1000000.0,1000000.0,1000000.0,1000000.0,,,,,
Lettonie,119,Ananas,,,2.0,1.62,0.01,0.01,3000000.0,1000000.0,4000000.0,3000000.0,,,,,
Lettonie,119,Arachides Decortiquees,,,9.0,0.59,0.8,0.42,1000000.0,0.0,2000000.0,1000000.0,,,,,
Lettonie,119,Avoine,92000000.0,,28.0,4.92,0.47,1.19,118000000.0,24000000.0,8000000.0,10000000.0,3000000.0,134000000.0,13000000.0,,0.0
Lettonie,119,Bananes,,,10.0,5.91,0.05,0.11,12000000.0,10000000.0,22000000.0,12000000.0,,,,,
Lettonie,119,Bananes plantains,,,1.0,0.64,0.01,0.01,1000000.0,0.0,1000000.0,1000000.0,,,,,
Lettonie,119,Bière,,,102.0,75.92,,1.04,156000000.0,42000000.0,47000000.0,156000000.0,,151000000.0,,,
Lettonie,119,Blé,69000000.0,0.0,594.0,72.13,2.12,17.74,345000000.0,1192000000.0,260000000.0,148000000.0,13000000.0,1435000000.0,95000000.0,20000000.0,-158000000.0
Lettonie,119,Boissons Alcooliques,,,72.0,8.97,,,18000000.0,83000000.0,38000000.0,18000000.0,,63000000.0,,,0.0
Lettonie,119,Boissons Fermentés,,,3.0,2.02,,0.01,4000000.0,6000000.0,10000000.0,4000000.0,,1000000.0,,,
Lettonie,119,Café,,,6.0,4.44,,0.48,9000000.0,5000000.0,14000000.0,9000000.0,,,,,0.0
Lettonie,119,Citrons & Limes,,,1.0,1.48,0.01,0.02,3000000.0,1000000.0,4000000.0,3000000.0,,,,,
Lettonie,119,Coco (Incl Coprah),,,0.0,0.11,0.04,0.01,0.0,0.0,1000000.0,0.0,,,,,
Lettonie,119,"Céréales, Autres",46000000.0,,8.0,1.04,0.03,0.23,57000000.0,25000000.0,10000000.0,2000000.0,1000000.0,71000000.0,8000000.0,,0.0
Lettonie,119,Dattes,,,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Lettonie,119,Edulcorants Autres,,0.0,79.0,11.36,,0.0,23000000.0,10000000.0,33000000.0,23000000.0,,1000000.0,,,0.0
Lettonie,119,Feve de Cacao,,,51.0,2.39,4.66,0.55,5000000.0,3000000.0,8000000.0,5000000.0,,,,,
Lettonie,119,"Fruits, Autres",,,22.0,14.1,0.5,0.28,29000000.0,12000000.0,35000000.0,29000000.0,,6000000.0,,0.0,0.0
Lettonie,119,Girofles,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,
Lettonie,119,Graines Colza/Moutarde,0.0,,1.0,0.0,0.0,0.0,121000000.0,236000000.0,72000000.0,0.0,3000000.0,297000000.0,1000000.0,117000000.0,-11000000.0
Lettonie,119,Graines de tournesol,3000000.0,,,,,,3000000.0,0.0,4000000.0,,,,,0.0,0.0
Lettonie,119,Haricots,10000000.0,,,,,,11000000.0,0.0,0.0,,,11000000.0,1000000.0,,0.0
Lettonie,119,Huil Plantes Oleif Autr,,4000000.0,13.0,0.62,1.5,,5000000.0,5000000.0,8000000.0,1000000.0,,1000000.0,,,0.0
Lettonie,119,Huile Graines de Coton,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0
Lettonie,119,Huile d'Arachide,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,
Lettonie,119,Huile d'Olive,,0.0,19.0,0.77,2.1,,2000000.0,0.0,2000000.0,2000000.0,,,,,
Lettonie,119,Huile de Coco,,0.0,,,,,0.0,0.0,0.0,,,,,,0.0
Lettonie,119,Huile de Colza&Moutarde,,83000000.0,195.0,8.02,22.03,0.04,99000000.0,17000000.0,69000000.0,16000000.0,,47000000.0,,,0.0
Lettonie,119,Huile de Germe de Maïs,,,0.0,0.02,0.05,,0.0,0.0,0.0,0.0,,,,,
Lettonie,119,Huile de Palme,,1000000.0,,,,,1000000.0,0.0,2000000.0,,,,,,
Lettonie,119,Huile de Palmistes,,0.0,,,,,0.0,0.0,0.0,,,,,,
Lettonie,119,Huile de Soja,,3000000.0,32.0,1.3,3.6,0.02,6000000.0,0.0,6000000.0,3000000.0,,1000000.0,,,0.0
Lettonie,119,Huile de Sésame,0.0,,,,,,0.0,,0.0,,,,,,
Lettonie,119,Huile de Tournesol,,,48.0,1.98,5.43,,4000000.0,3000000.0,13000000.0,4000000.0,,0.0,,,-6000000.0
Lettonie,119,Ignames,,,0.0,0.01,,,0.0,,0.0,0.0,,,,,
Lettonie,119,"Légumes, Autres",0.0,,66.0,92.59,0.5,2.65,194000000.0,28000000.0,85000000.0,190000000.0,5000000.0,124000000.0,,1000000.0,13000000.0
Lettonie,119,Légumineuses Autres,0.0,,0.0,0.04,,0.02,-1000000.0,2000000.0,0.0,0.0,,0.0,0.0,,
Lettonie,119,Manioc,0.0,,0.0,0.06,,,0.0,0.0,0.0,0.0,,,,,0.0
Lettonie,119,Maïs,22000000.0,,2.0,0.24,0.01,0.05,23000000.0,10000000.0,33000000.0,0.0,,,,0.0,0.0
Lettonie,119,Miel,,,7.0,0.87,,0.01,2000000.0,0.0,0.0,2000000.0,,2000000.0,,,
Lettonie,119,Millet,0.0,,,,,,0.0,0.0,0.0,,,,,,
Lettonie,119,Miscellanees,,,9.0,,0.11,0.26,,,,,,,,,
Lettonie,119,Noix,,,22.0,3.19,2.02,0.55,7000000.0,1000000.0,8000000.0,7000000.0,,0.0,,,0.0
Lettonie,119,Oignons,,,7.0,7.8,0.04,0.24,17000000.0,3000000.0,10000000.0,16000000.0,1000000.0,10000000.0,,,
Lettonie,119,Olives,,,4.0,1.15,0.36,0.03,2000000.0,1000000.0,3000000.0,2000000.0,,,,,
Lettonie,119,"Oranges, Mandarines",,,8.0,10.25,0.02,0.14,24000000.0,13000000.0,37000000.0,21000000.0,3000000.0,,,,0.0
Lettonie,119,Orge,92000000.0,0.0,150.0,23.65,0.51,4.28,196000000.0,136000000.0,115000000.0,48000000.0,4000000.0,233000000.0,21000000.0,31000000.0,-15000000.0
Lettonie,119,Palmistes,0.0,,,,,,0.0,0.0,0.0,,,,,,
Lettonie,119,Pamplemousse,,,1.0,1.68,0.0,0.01,3000000.0,1000000.0,5000000.0,3000000.0,,,,,0.0
Lettonie,119,Patates douces,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,
Lettonie,119,Piments,,,0.0,0.02,0.01,0.01,0.0,0.0,0.0,0.0,,,,,0.0
Lettonie,119,"Plantes Oleiferes, Autre",3000000.0,0.0,1.0,0.05,0.06,0.03,3000000.0,1000000.0,2000000.0,0.0,,3000000.0,0.0,0.0,0.0
Lettonie,119,Pois,5000000.0,,,,,,6000000.0,0.0,1000000.0,,0.0,5000000.0,1000000.0,,
Lettonie,119,Poivre,,,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,,,,,
Lettonie,119,Pommes,0.0,,7.0,6.89,0.02,0.04,27000000.0,37000000.0,47000000.0,14000000.0,1000000.0,15000000.0,,12000000.0,2000000.0
Lettonie,119,Pommes de Terre,110000000.0,9000000.0,213.0,116.52,0.31,5.06,510000000.0,42000000.0,35000000.0,239000000.0,10000000.0,496000000.0,100000000.0,42000000.0,21000000.0
Lettonie,119,Racines nda,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,
Lettonie,119,Raisin,,,9.0,4.86,0.02,0.1,13000000.0,10000000.0,22000000.0,10000000.0,,,,3000000.0,0.0
Lettonie,119,Riz (Eq Blanchi),0.0,,22.0,2.21,0.05,0.41,5000000.0,2000000.0,6000000.0,5000000.0,,,,,0.0
Lettonie,119,Seigle,27000000.0,,137.0,18.29,0.72,3.61,75000000.0,31000000.0,15000000.0,38000000.0,4000000.0,76000000.0,6000000.0,,15000000.0
Lettonie,119,Soja,0.0,,0.0,0.04,,0.02,3000000.0,0.0,4000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0
Lettonie,119,Sorgho,0.0,,,,,,0.0,,0.0,,,,,,
Lettonie,119,Sucre Eq Brut,,0.0,285.0,30.38,,,76000000.0,44000000.0,89000000.0,62000000.0,,0.0,,13000000.0,30000000.0
Lettonie,119,"Sucre, betterave",1000000.0,,,,,,1000000.0,0.0,1000000.0,,,0.0,,0.0,0.0
Lettonie,119,Sésame,,,1.0,0.08,0.11,0.04,0.0,0.0,0.0,0.0,,,,,
Lettonie,119,Thé,,,0.0,0.42,,0.11,1000000.0,1000000.0,2000000.0,1000000.0,,,,,
Lettonie,119,Tomates,,,6.0,12.64,0.07,0.3,27000000.0,14000000.0,34000000.0,26000000.0,1000000.0,7000000.0,,,0.0
Lettonie,119,Vin,,,7.0,3.25,,0.0,7000000.0,46000000.0,51000000.0,7000000.0,,2000000.0,,,0.0
Lettonie,119,"Épices, Autres",,,3.0,0.34,0.13,0.1,1000000.0,1000000.0,1000000.0,1000000.0,,,,,0.0
Liban,121,"Agrumes, Autres",,,,,,,-1000000.0,1000000.0,0.0,,,,,,
Liban,121,"Alcool, non Comestible",,3000000.0,,,,,3000000.0,0.0,3000000.0,,,,,,0.0
Liban,121,Aliments pour enfants,,,13.0,1.29,0.1,0.54,6000000.0,0.0,6000000.0,6000000.0,,,,,
Liban,121,Ananas,,,4.0,3.55,0.01,0.03,17000000.0,0.0,17000000.0,17000000.0,,,,,0.0
Liban,121,Arachides Decortiquees,,,17.0,1.13,1.42,0.75,17000000.0,0.0,10000000.0,5000000.0,0.0,7000000.0,0.0,11000000.0,
Liban,121,Avoine,0.0,,1.0,0.09,0.01,0.02,1000000.0,0.0,1000000.0,0.0,,0.0,0.0,,
Liban,121,Bananes,,,23.0,14.26,0.2,0.39,82000000.0,49000000.0,0.0,69000000.0,13000000.0,130000000.0,,,
Liban,121,Bananes plantains,,,5.0,2.54,0.02,0.06,12000000.0,8000000.0,0.0,12000000.0,,20000000.0,,,
Liban,121,Bière,,4000000.0,9.0,8.03,,0.11,43000000.0,3000000.0,14000000.0,39000000.0,,32000000.0,,,0.0
Liban,121,Blé,153000000.0,9000000.0,983.0,119.72,3.46,25.95,767000000.0,63000000.0,700000000.0,577000000.0,22000000.0,140000000.0,6000000.0,,-10000000.0
Liban,121,Boissons Alcooliques,,,23.0,2.79,,,13000000.0,3000000.0,16000000.0,13000000.0,,,,,
Liban,121,Boissons Fermentés,,,0.0,0.13,,0.0,1000000.0,0.0,0.0,1000000.0,,1000000.0,,,0.0
Liban,121,Café,,,11.0,8.73,,1.01,42000000.0,3000000.0,45000000.0,42000000.0,,,,,0.0
Liban,121,Citrons & Limes,,7000000.0,8.0,15.15,0.07,0.18,94000000.0,32000000.0,26000000.0,73000000.0,10000000.0,100000000.0,,8000000.0,0.0
Liban,121,Coco (Incl Coprah),0.0,,2.0,0.51,0.2,0.02,2000000.0,0.0,2000000.0,2000000.0,,,,,0.0
Liban,121,"Céréales, Autres",1000000.0,,0.0,0.04,0.0,0.01,2000000.0,0.0,2000000.0,0.0,,,,,
Liban,121,Dattes,,,8.0,1.76,0.02,0.07,8000000.0,0.0,9000000.0,8000000.0,,,,,
Liban,121,Edulcorants Autres,,0.0,28.0,5.18,,,25000000.0,8000000.0,33000000.0,25000000.0,,,,,0.0
Liban,121,Feve de Cacao,,,25.0,1.84,2.27,0.38,9000000.0,3000000.0,12000000.0,9000000.0,,,,,0.0
Liban,121,"Fruits, Autres",,4000000.0,44.0,30.94,0.74,0.55,175000000.0,46000000.0,19000000.0,149000000.0,20000000.0,202000000.0,,5000000.0,0.0
Liban,121,Girofles,,,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,,,,,0.0
Liban,121,Graines Colza/Moutarde,,,2.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,1000000.0,,,,,
Liban,121,Graines de coton,0.0,,,,,,3000000.0,0.0,3000000.0,,,,,3000000.0,0.0
Liban,121,Graines de tournesol,,,,,,,3000000.0,0.0,3000000.0,,0.0,0.0,0.0,3000000.0,0.0
Liban,121,Haricots,,,12.0,1.21,0.05,0.72,6000000.0,1000000.0,6000000.0,6000000.0,0.0,1000000.0,0.0,,0.0
Liban,121,Huil Plantes Oleif Autr,,1000000.0,35.0,1.47,3.9,0.03,8000000.0,1000000.0,8000000.0,7000000.0,,0.0,,,1000000.0
Liban,121,Huile Graines de Coton,,0.0,2.0,0.1,0.28,,1000000.0,0.0,0.0,0.0,,1000000.0,,,0.0
Liban,121,Huile d'Arachide,,0.0,25.0,1.05,2.86,,5000000.0,0.0,0.0,5000000.0,,5000000.0,,,0.0
Liban,121,Huile d'Olive,,3000000.0,77.0,3.18,8.72,,18000000.0,7000000.0,5000000.0,15000000.0,,19000000.0,,,1000000.0
Liban,121,Huile de Coco,,2000000.0,0.0,0.0,0.0,,2000000.0,0.0,2000000.0,0.0,,,,,0.0
Liban,121,Huile de Colza&Moutarde,,,12.0,0.5,1.37,,2000000.0,0.0,2000000.0,2000000.0,,,,,0.0
Liban,121,Huile de Germe de Maïs,,,39.0,1.62,4.44,,8000000.0,0.0,8000000.0,8000000.0,,,,,0.0
Liban,121,Huile de Palme,,13000000.0,,,,,13000000.0,4000000.0,17000000.0,,,,,,0.0
Liban,121,Huile de Palmistes,,0.0,,,,,0.0,0.0,0.0,,,,,,0.0
Liban,121,Huile de Soja,,0.0,127.0,5.25,14.39,,25000000.0,0.0,26000000.0,25000000.0,,0.0,,,0.0
Liban,121,Huile de Sésame,,,24.0,1.0,2.75,,5000000.0,0.0,0.0,5000000.0,,5000000.0,,,0.0
Liban,121,Huile de Tournesol,,30000000.0,87.0,3.59,9.85,,47000000.0,6000000.0,67000000.0,17000000.0,,1000000.0,,,-15000000.0
Liban,121,"Légumes, Autres",2000000.0,6000000.0,69.0,107.51,0.47,3.0,584000000.0,78000000.0,82000000.0,518000000.0,58000000.0,580000000.0,,0.0,0.0
Liban,121,Légumineuses Autres,1000000.0,1000000.0,72.0,7.48,0.51,4.66,40000000.0,3000000.0,36000000.0,36000000.0,1000000.0,7000000.0,0.0,,0.0
Liban,121,Manioc,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,
Liban,121,Maïs,399000000.0,7000000.0,4.0,0.41,0.01,0.11,416000000.0,2000000.0,414000000.0,2000000.0,8000000.0,3000000.0,0.0,,0.0
Liban,121,Miel,,,3.0,0.37,,0.0,2000000.0,0.0,0.0,2000000.0,,2000000.0,,,
Liban,121,Millet,0.0,,,,,,0.0,0.0,0.0,,,,,,0.0
Liban,121,Miscellanees,,,1.0,,0.02,0.04,,,,,,,,,
Liban,121,Noix,,1000000.0,85.0,13.18,7.54,2.41,65000000.0,8000000.0,38000000.0,64000000.0,,34000000.0,,0.0,0.0
Liban,121,Oignons,,0.0,18.0,14.56,0.08,0.5,81000000.0,30000000.0,20000000.0,70000000.0,11000000.0,90000000.0,,,0.0
Liban,121,Olives,,0.0,14.0,4.38,1.39,0.14,102000000.0,2000000.0,7000000.0,21000000.0,1000000.0,97000000.0,,80000000.0,
Liban,121,"Oranges, Mandarines",,0.0,11.0,14.15,0.07,0.24,91000000.0,65000000.0,10000000.0,68000000.0,15000000.0,146000000.0,,8000000.0,0.0
Liban,121,Orge,70000000.0,,10.0,1.2,0.03,0.23,86000000.0,7000000.0,28000000.0,6000000.0,3000000.0,35000000.0,1000000.0,6000000.0,30000000.0
Liban,121,Pamplemousse,,0.0,1.0,1.64,0.01,0.03,9000000.0,3000000.0,6000000.0,8000000.0,1000000.0,6000000.0,,,
Liban,121,Patates douces,,,1.0,0.42,0.0,0.01,2000000.0,0.0,2000000.0,2000000.0,,,,,
Liban,121,Piments,,,1.0,0.1,0.05,0.03,0.0,0.0,0.0,0.0,,,,,
Liban,121,"Plantes Oleiferes, Autre",0.0,0.0,0.0,0.02,0.02,0.01,1000000.0,0.0,1000000.0,0.0,0.0,,,0.0,0.0
Liban,121,Pois,,,7.0,0.79,0.03,0.54,4000000.0,0.0,1000000.0,4000000.0,0.0,4000000.0,0.0,,0.0
Liban,121,Poivre,,,1.0,0.11,0.01,0.03,1000000.0,0.0,1000000.0,1000000.0,,,,,
Liban,121,Pommes,3000000.0,0.0,16.0,13.08,0.07,0.1,89000000.0,72000000.0,8000000.0,63000000.0,8000000.0,153000000.0,,15000000.0,0.0
Liban,121,Pommes de Terre,,88000000.0,90.0,44.03,0.23,1.43,335000000.0,215000000.0,137000000.0,212000000.0,19000000.0,412000000.0,16000000.0,,2000000.0
Liban,121,Racines nda,,,0.0,0.22,0.0,0.01,1000000.0,0.0,0.0,1000000.0,0.0,1000000.0,,,
Liban,121,Raisin,,3000000.0,19.0,9.2,0.06,0.18,72000000.0,22000000.0,7000000.0,44000000.0,5000000.0,87000000.0,,20000000.0,
Liban,121,Riz (Eq Blanchi),0.0,0.0,110.0,10.84,0.21,2.11,53000000.0,1000000.0,63000000.0,52000000.0,1000000.0,,,,-10000000.0
Liban,121,Seigle,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0
Liban,121,Soja,0.0,,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
Liban,121,Sorgho,1000000.0,,,,,,1000000.0,0.0,0.0,,,1000000.0,0.0,,
Liban,121,Sucre Eq Brut,,27000000.0,367.0,39.34,,,217000000.0,54000000.0,282000000.0,190000000.0,,0.0,,,-11000000.0
Liban,121,"Sucre, betterave",1000000.0,,,,,,1000000.0,0.0,,,,1000000.0,,0.0,
Liban,121,"Sucre, canne",,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Liban,121,Sésame,,,41.0,2.53,3.7,1.29,24000000.0,1000000.0,24000000.0,12000000.0,1000000.0,0.0,0.0,10000000.0,0.0
Liban,121,Thé,,,1.0,0.99,,0.27,5000000.0,0.0,5000000.0,5000000.0,,,,,
Liban,121,Tomates,,,36.0,70.22,0.4,1.95,373000000.0,8000000.0,56000000.0,339000000.0,35000000.0,325000000.0,,,0.0
Liban,121,Vin,,1000000.0,5.0,2.7,,,14000000.0,2000000.0,1000000.0,13000000.0,,15000000.0,,,0.0
